1736219100000000,101787.12000000,101794.78000000,101716.00000000,101730.17000000,49.57864000,1736219399999999,5045444.83149030,5922,15.34582000,1561565.74526540,0
1736219400000000,101730.17000000,101818.19000000,101657.82000000,101666.73000000,51.72897000,1736219699999999,5263943.93131980,8247,16.58042000,1687225.33595120,0
1736219700000000,101666.73000000,101714.37000000,101657.32000000,101685.34000000,21.49469000,1736219999999999,2185826.78655110,3703,12.67758000,1289170.93459200,0
1736220000000000,101685.35000000,101707.88000000,101637.18000000,101650.76000000,22.10746000,1736220299999999,2247624.57653180,4476,7.39927000,752205.46852090,0
1736220300000000,101650.76000000,101671.26000000,101637.00000000,101655.51000000,37.30216000,1736220599999999,3791781.44293940,3975,18.19646000,1849576.26024180,0
1736220600000000,101655.51000000,101702.87000000,101640.92000000,101702.86000000,22.78222000,1736220899999999,2316322.24511700,4395,13.86399000,1409655.92537320,0
1736220900000000,101702.87000000,101798.42000000,101702.86000000,101715.57000000,43.47154000,1736221199999999,4423442.56318680,5474,11.41880000,1161814.43997340,0
1736221200000000,101715.58000000,101715.58000000,101625.00000000,101625.01000000,20.69899000,1736221499999999,2104525.05732390,3134,5.46827000,556015.45292550,0
1736221500000000,101625.01000000,101630.86000000,101560.00000000,101577.67000000,50.46007000,1736221799999999,5125790.99311030,4943,20.92522000,2125488.20019110,0
1736221800000000,101577.67000000,101639.86000000,101512.91000000,101639.86000000,47.25918000,1736222099999999,4800084.04778070,6627,27.57111000,2800427.83754530,0
1736222100000000,101639.86000000,101729.53000000,101639.85000000,101708.08000000,18.19520000,1736222399999999,1850411.64945410,3556,11.67730000,1187451.26220980,0
1736222400000000,101708.09000000,101829.50000000,101708.08000000,101784.19000000,24.54489000,1736222699999999,2498077.46989620,5006,13.40315000,1364011.77210870,0
1736222700000000,101784.19000000,101816.43000000,101738.34000000,101809.73000000,18.72695000,1736222999999999,1905777.94182700,5894,10.64437000,1083238.37918750,0
1736223000000000,101809.73000000,101854.86000000,101768.51000000,101854.86000000,21.58275000,1736223299999999,2197136.80055160,3271,12.35930000,1258288.40339820,0
1736223300000000,101854.85000000,101865.75000000,101794.15000000,101794.15000000,35.24102000,1736223599999999,3588179.05083400,3199,3.70249000,377042.51012310,0
1736223600000000,101794.15000000,101826.64000000,101794.15000000,101826.63000000,27.86869000,1736223899999999,2837272.93331800,2591,18.14115000,1846936.37253690,0
1736223900000000,101826.64000000,101878.79000000,101824.33000000,101878.78000000,13.02178000,1736224199999999,1326109.96278010,2858,6.70239000,682620.25320600,0
1736224200000000,101878.79000000,101906.07000000,101853.87000000,101869.28000000,24.12474000,1736224499999999,2457742.04359000,4633,12.85958000,1310020.15298060,0
1736224500000000,101869.28000000,101925.77000000,101869.27000000,101923.57000000,19.16327000,1736224799999999,1952574.13257320,3030,8.99667000,916648.17596820,0
1736224800000000,101923.24000000,101923.24000000,101780.35000000,101780.40000000,30.75245000,1736225099999999,3131846.05623120,6161,4.48560000,456682.36299780,0
1736225100000000,101780.41000000,101812.00000000,101761.25000000,101812.00000000,29.04153000,1736225399999999,2956028.17651360,3714,13.31661000,1355436.10519300,0
1736225400000000,101811.99000000,101812.00000000,101754.24000000,101754.24000000,13.42103000,1736225699999999,1365920.94000380,2982,4.78514000,486964.67644440,0
1736225700000000,101754.25000000,101754.25000000,101667.01000000,101667.02000000,31.61046000,1736225999999999,3215499.94150620,3613,3.76945000,383422.16052730,0
1736226000000000,101667.02000000,101737.24000000,101582.79000000,101737.24000000,28.04979000,1736226299999999,2850979.80391780,6397,12.36155000,1256623.66284290,0
1736226300000000,101737.23000000,101775.71000000,101727.28000000,101774.30000000,26.03176000,1736226599999999,2648772.82134010,2809,15.97876000,1625903.21598740,0
1736226600000000,101774.30000000,101774.31000000,101704.52000000,101704.53000000,34.61319000,1736226899999999,3521851.96876790,3153,7.28988000,741736.91688180,0
1736226900000000,101704.53000000,101786.07000000,101704.52000000,101786.07000000,20.68512000,1736227199999999,2104527.51912080,2832,14.79295000,1505043.59658450,0
1736227200000000,101786.07000000,101786.07000000,101606.11000000,101631.25000000,46.61141000,1736227499999999,4740048.50667890,5545,13.56794000,1379362.50587500,0
1736227500000000,101631.25000000,101718.54000000,101631.24000000,101718.53000000,20.68091000,1736227799999999,2102693.35788500,3524,16.02395000,1629295.46834620,0
1736227800000000,101718.53000000,101740.00000000,101695.11000000,101739.99000000,33.77390000,1736228099999999,3434980.62191020,3084,14.44258000,1468905.77382000,0
1736228100000000,101740.00000000,101740.00000000,101630.60000000,101670.22000000,41.87214000,1736228399999999,4258231.24572830,4697,7.07877000,719776.31779820,0
1736228400000000,101670.22000000,101696.00000000,101629.06000000,101642.35000000,21.27198000,1736228699999999,2162489.88204870,3999,8.04381000,817747.11080510,0
1736228700000000,101642.35000000,101732.48000000,101634.75000000,101716.00000000,31.08924000,1736228999999999,3161864.21894030,3574,12.39011000,1259986.51258220,0
1736229000000000,101716.00000000,101745.16000000,101714.06000000,101745.15000000,21.06464000,1736229299999999,2142809.25170090,2370,13.68752000,1392364.61783130,0
1736229300000000,101745.15000000,101749.15000000,101742.37000000,101743.47000000,15.84421000,1736229599999999,1612048.44482170,1612,10.59089000,1077550.92224530,0
1736229600000000,101743.47000000,101743.47000000,101677.34000000,101677.34000000,40.44668000,1736229899999999,4113318.31724200,3732,3.11992000,317281.97115310,0
1736229900000000,101677.34000000,101693.65000000,101648.56000000,101691.77000000,37.92860000,1736230199999999,3856271.14827740,4307,23.62176000,2401607.93203870,0
1736230200000000,101691.77000000,101738.96000000,101652.25000000,101738.95000000,16.39005000,1736230499999999,1666609.52878790,3368,8.56801000,871202.23248500,0
1736230500000000,101738.96000000,101867.55000000,101738.96000000,101829.00000000,20.92892000,1736230799999999,2131065.52772530,5966,11.69092000,1190249.99653020,0
1736230800000000,101829.00000000,101885.94000000,101828.34000000,101878.47000000,18.03004000,1736231099999999,1836561.64275170,2814,12.27386000,1250150.07818640,0
1736231100000000,101878.47000000,101894.47000000,101832.89000000,101832.89000000,35.10993000,1736231399999999,3576850.08583970,3857,9.59576000,977523.41282150,0
1736231400000000,101832.90000000,101856.09000000,101818.18000000,101844.32000000,27.57104000,1736231699999999,2807779.74034910,3508,8.34308000,849639.37062640,0
1736231700000000,101844.32000000,101858.20000000,101824.14000000,101824.15000000,30.95923000,1736231999999999,3153005.51882620,3440,13.85061000,1410597.11634790,0
1736232000000000,101824.15000000,101840.79000000,101780.20000000,101840.78000000,24.03533000,1736232299999999,2447007.16826060,3537,10.98091000,1117985.15427510,0
1736232300000000,101840.78000000,101840.79000000,101784.00000000,101784.01000000,19.86479000,1736232599999999,2022529.11371300,3435,6.75115000,687357.92027160,0
1736232600000000,101784.00000000,101784.01000000,101783.43000000,101784.00000000,16.79940000,1736232899999999,1709903.03677880,1598,11.56694000,1177324.40272000,0
1736232900000000,101784.00000000,101829.99000000,101784.00000000,101820.53000000,47.93821000,1736233199999999,4880676.31035790,3002,30.00633000,3054888.43781350,0
1736233200000000,101820.53000000,102015.01000000,101803.44000000,102013.48000000,58.29992000,1736233499999999,5940420.12619570,8261,38.59892000,3933479.27733370,0
1736233500000000,102013.47000000,102013.48000000,101953.40000000,101964.04000000,40.93725000,1736233799999999,4174508.08093250,4515,18.67195000,1903982.21433980,0
1736233800000000,101964.04000000,101973.10000000,101868.00000000,101868.00000000,25.34309000,1736234099999999,2583744.84329870,3106,9.68630000,987570.99172230,0
1736234100000000,101868.01000000,101868.01000000,101800.00000000,101840.00000000,22.24844000,1736234399999999,2265336.92002600,2823,12.47660000,1270271.56491150,0
1736234400000000,101840.01000000,101840.01000000,101800.00000000,101800.00000000,19.73897000,1736234699999999,2009740.49335790,2766,8.39030000,854274.56439330,0
1736234700000000,101800.00000000,101800.01000000,101771.65000000,101773.95000000,18.54101000,1736234999999999,1887111.90091540,2614,4.60099000,468290.48706690,0
1736235000000000,101773.94000000,101801.60000000,101715.45000000,101715.45000000,45.16086000,1736235299999999,4596164.87132950,4981,12.40833000,1263020.18855070,0
1736235300000000,101715.45000000,101781.88000000,101660.80000000,101781.87000000,79.40006000,1736235599999999,8075607.02599240,5623,31.43786000,3197689.31587580,0
1736235600000000,101781.88000000,101797.60000000,101748.71000000,101748.71000000,51.50800000,1736235899999999,5242022.44027480,3427,12.78744000,1301454.81762490,0
1736235900000000,101748.72000000,101748.72000000,101711.88000000,101711.88000000,54.25036000,1736236199999999,5518784.16809620,3143,6.84537000,696350.55687770,0
1736236200000000,101711.89000000,101713.56000000,101684.37000000,101684.37000000,51.32900000,1736236499999999,5220398.47870110,3830,18.62207000,1893916.35077140,0
1736236500000000,101684.38000000,101684.38000000,101640.47000000,101664.81000000,59.32096000,1736236799999999,6030497.30925860,4543,14.35608000,1459335.38858440,0
1736236800000000,101664.81000000,101738.26000000,101660.78000000,101726.63000000,53.92219000,1736237099999999,5483681.05197040,5296,38.13074000,3877602.37426590,0
1736237100000000,101726.63000000,101727.30000000,101682.18000000,101685.72000000,38.89040000,1736237399999999,3955310.67809250,3513,11.96794000,1217234.02475330,0
1736237400000000,101685.72000000,101685.73000000,101626.00000000,101636.37000000,41.28960000,1736237699999999,4196963.23341020,4137,14.97297000,1521820.31090650,0
1736237700000000,101636.37000000,101714.68000000,101618.04000000,101654.08000000,41.68394000,1736237999999999,4237645.01692030,6353,19.58283000,1990689.93128410,0
1736238000000000,101654.08000000,101800.00000000,101654.07000000,101782.46000000,43.96730000,1736238299999999,4473937.21576290,6451,25.70975000,2615840.15018290,0
1736238300000000,101782.46000000,101812.29000000,101769.12000000,101789.60000000,28.77624000,1736238599999999,2929268.68529850,4242,18.58218000,1891583.50011070,0
1736238600000000,101789.61000000,101834.31000000,101783.13000000,101814.48000000,36.94910000,1736238899999999,3761755.27965870,5253,18.09448000,1842158.58423510,0
1736238900000000,101814.48000000,101861.18000000,101783.36000000,101861.18000000,29.53857000,1736239199999999,3007382.59633280,4985,19.50594000,1985974.38622980,0
1736239200000000,101861.18000000,101895.73000000,101861.17000000,101875.25000000,25.50952000,1736239499999999,2598813.15626390,3915,13.17167000,1341798.02264450,0
1736239500000000,101875.26000000,101995.64000000,101840.42000000,101991.05000000,52.83495000,1736239799999999,5385633.19302690,6448,30.29655000,3087999.16915000,0
1736239800000000,101991.05000000,101991.06000000,101909.50000000,101909.51000000,38.98396000,1736240099999999,3973979.46201390,5190,16.59801000,1691896.82871590,0
1736240100000000,101909.51000000,101919.01000000,101897.71000000,101905.08000000,23.27597000,1736240399999999,2372084.31349810,3712,9.04095000,921365.59478630,0
1736240400000000,101905.08000000,101914.11000000,101873.93000000,101873.93000000,23.81883000,1736240699999999,2426987.46770340,5482,11.17035000,1138208.50628250,0
1736240700000000,101873.94000000,101873.94000000,101812.86000000,101860.29000000,18.40737000,1736240999999999,1874652.49824060,3337,8.57619000,873357.04653330,0
1736241000000000,101860.29000000,101885.16000000,101850.00000000,101850.00000000,11.41910000,1736241299999999,1163289.34740940,3036,5.97368000,608558.16809990,0
1736241300000000,101850.01000000,101850.01000000,101797.67000000,101810.39000000,43.40821000,1736241599999999,4419474.28821360,6874,27.87757000,2838157.81423830,0
1736241600000000,101810.40000000,101826.51000000,101737.50000000,101737.50000000,53.03006000,1736241899999999,5397703.51649000,6513,10.87298000,1106851.96077710,0
1736241900000000,101737.51000000,101768.00000000,101736.29000000,101765.07000000,17.55995000,1736242199999999,1786669.78650460,3400,10.19792000,1037589.81501210,0
1736242200000000,101765.06000000,101765.07000000,101696.96000000,101696.96000000,56.46738000,1736242499999999,5744163.89543380,3350,11.09602000,1128883.11668140,0
1736242500000000,101696.96000000,101712.33000000,101649.94000000,101705.10000000,79.03596000,1736242799999999,8036998.57711940,7131,22.18589000,2255822.80710340,0
1736242800000000,101705.10000000,101727.28000000,101650.00000000,101661.16000000,62.30429000,1736243099999999,6335715.27997560,7048,18.18862000,1849445.59156110,0
1736243100000000,101661.16000000,101705.98000000,101632.06000000,101705.70000000,68.08386000,1736243399999999,6921674.15778040,8310,39.11805000,3977025.13219170,0
1736243400000000,101705.71000000,101732.00000000,101686.79000000,101731.99000000,32.01203000,1736243699999999,3255866.04722060,5298,22.71190000,2309949.15885450,0
1736243700000000,101732.00000000,101769.93000000,101706.76000000,101723.19000000,24.85569000,1736243999999999,2528624.45854870,6484,11.19409000,1138797.82032160,0
1736244000000000,101723.18000000,101723.19000000,101620.00000000,101620.01000000,40.63094000,1736244299999999,4130132.70288960,7751,20.10928000,2044047.11151540,0
1736244300000000,101620.00000000,101674.99000000,101585.36000000,101585.37000000,122.92930000,1736244599999999,12490192.19165680,7054,7.59389000,771748.48825490,0
1736244600000000,101585.36000000,101605.81000000,101418.75000000,101436.02000000,169.21951000,1736244899999999,17173235.86887400,16891,36.11768000,3665318.91730990,0
1736244900000000,101436.01000000,101553.55000000,101379.45000000,101534.68000000,51.82901000,1736245199999999,5258455.10032410,9752,20.53638000,2083599.80481640,0
1736245200000000,101534.67000000,101534.68000000,101429.90000000,101472.54000000,62.64706000,1736245499999999,6356597.92503930,5380,27.82437000,2823068.81492160,0
1736245500000000,101472.54000000,101529.89000000,101471.99000000,101529.89000000,55.29084000,1736245799999999,5611468.95537230,4345,36.48090000,3702502.74536620,0
1736245800000000,101529.88000000,101529.89000000,101498.34000000,101498.34000000,27.24435000,1736246099999999,2765725.63548240,2706,9.53969000,968499.89085910,0
1736246100000000,101498.34000000,101498.35000000,101445.46000000,101483.99000000,41.27131000,1736246399999999,4187713.66567660,3917,11.91266000,1208639.93873960,0
1736246400000000,101484.00000000,101573.94000000,101483.99000000,101496.72000000,52.61999000,1736246699999999,5342797.75348130,6763,38.12820000,3871332.32371800,0
1736246700000000,101496.71000000,101496.71000000,101439.02000000,101468.46000000,22.59073000,1736246999999999,2291781.53377030,3989,12.12964000,1230466.80629240,0
1736247000000000,101468.47000000,101480.00000000,101391.17000000,101406.52000000,44.63290000,1736247299999999,4527124.20088980,7269,15.37227000,1559185.90946450,0
1736247300000000,101406.53000000,101454.55000000,101406.52000000,101406.78000000,25.46303000,1736247599999999,2582725.54005530,5426,18.69548000,1896258.10180800,0
1736247600000000,101406.78000000,101452.99000000,101306.86000000,101435.71000000,62.86351000,1736247899999999,6371533.11010650,10502,25.48444000,2583224.28822050,0
1736247900000000,101435.71000000,101435.71000000,101355.64000000,101364.91000000,34.21874000,1736248199999999,3469767.90040420,5867,13.14199000,1332707.22992510,0
1736248200000000,101364.91000000,101400.00000000,101300.00000000,101383.95000000,71.64924000,1736248499999999,7261535.10927820,7187,25.53672000,2587868.19816640,0
1736248500000000,101383.94000000,101453.00000000,101363.76000000,101399.00000000,49.19860000,1736248799999999,4989132.15595620,5713,35.26484000,3576065.62991850,0
1736248800000000,101399.01000000,101399.01000000,101333.22000000,101333.22000000,47.42356000,1736249099999999,4807732.89529900,5352,10.63484000,1077956.30778620,0
1736249100000000,101333.22000000,101364.55000000,101300.00000000,101364.55000000,48.05046000,1736249399999999,4868562.59462010,4092,26.01096000,2635554.33426450,0
1736249400000000,101364.54000000,101364.55000000,101069.69000000,101085.44000000,100.16936000,1736249699999999,10137534.18225150,19168,20.75700000,2100744.22794590,0
1736249700000000,101085.45000000,101166.85000000,100699.39000000,100881.75000000,460.37723000,1736249999999999,46459846.72362560,36631,130.54634000,13170543.99945500,0
1736250000000000,100881.76000000,100881.76000000,100619.16000000,100666.66000000,200.88660000,1736250299999999,20233579.86379080,29409,66.10541000,6658121.41911490,0
1736250300000000,100666.67000000,100666.67000000,100472.45000000,100554.00000000,165.45791000,1736250599999999,16637856.86171910,25023,56.25711000,5656763.80410300,0
1736250600000000,100554.00000000,100833.27000000,100525.52000000,100740.03000000,174.00556000,1736250899999999,17525519.08200670,26076,100.16710000,10088853.95808520,0
1736250900000000,100740.03000000,100917.92000000,100685.23000000,100830.86000000,158.18111000,1736251199999999,15951157.17771740,20251,90.68763000,9145774.30219600,0
1736251200000000,100830.86000000,100956.99000000,100779.44000000,100891.39000000,110.02414000,1736251499999999,11096620.20606210,20943,31.65840000,3193159.12951210,0
1736251500000000,100891.40000000,100926.35000000,100823.05000000,100825.37000000,76.68862000,1736251799999999,7736490.89544230,12633,34.43561000,3474088.68301800,0
1736251800000000,100825.37000000,100860.00000000,100718.09000000,100718.09000000,83.36626000,1736252099999999,8401772.23630100,12662,25.71809000,2591886.07210170,0
1736252100000000,100718.09000000,100820.17000000,100704.00000000,100733.03000000,64.48265000,1736252399999999,6496801.74476740,12724,32.79008000,3303319.89870580,0
1736252400000000,100733.03000000,100780.00000000,100696.96000000,100708.23000000,56.22894000,1736252699999999,5664248.81880660,8113,32.35391000,3259203.97962020,0
1736252700000000,100708.23000000,100736.93000000,100628.43000000,100635.12000000,49.09919000,1736252999999999,4943639.73271360,7693,26.39230000,2657574.91257850,0
1736253000000000,100635.12000000,100866.65000000,100633.61000000,100820.89000000,55.96890000,1736253299999999,5639065.85913750,12990,22.96663000,2313419.02802190,0
1736253300000000,100820.90000000,100891.00000000,100769.35000000,100802.80000000,59.68756000,1736253599999999,6017240.68707670,10331,14.76772000,1488729.61128020,0
1736253600000000,100802.80000000,100888.00000000,100802.79000000,100854.50000000,46.18240000,1736253899999999,4657494.88778190,7579,23.19165000,2338756.15805900,0
1736253900000000,100854.49000000,100886.13000000,100828.20000000,100886.13000000,46.55022000,1736254199999999,4695026.29456070,5746,18.32164000,1847846.94515100,0
1736254200000000,100886.12000000,100919.23000000,100834.85000000,100848.84000000,44.20385000,1736254499999999,4459231.74842610,8878,16.88037000,1702989.10098120,0
1736254500000000,100848.83000000,100848.84000000,100730.00000000,100750.89000000,32.61192000,1736254799999999,3285935.83564640,7790,17.12113000,1724878.31353800,0
1736254800000000,100750.88000000,100847.01000000,100700.00000000,100814.16000000,68.22988000,1736255099999999,6875206.56408140,13304,32.41248000,3266064.82721530,0
1736255100000000,100814.15000000,100832.43000000,100731.05000000,100731.06000000,36.37011000,1736255399999999,3665737.10068640,8316,18.35020000,1849542.80973240,0
1736255400000000,100731.06000000,100771.36000000,100731.05000000,100752.46000000,31.00722000,1736255699999999,3123963.36436300,4140,17.79995000,1793275.26710990,0
1736255700000000,100752.86000000,100800.00000000,100672.53000000,100765.91000000,59.27775000,1736255999999999,5971474.42033290,8284,26.07865000,2627093.96504310,0
1736256000000000,100765.91000000,100884.64000000,100730.00000000,100884.64000000,66.42501000,1736256299999999,6694198.51642100,7707,47.58643000,4796229.51806560,0
1736256300000000,100884.64000000,100944.26000000,100884.63000000,100939.29000000,99.18363000,1736256599999999,10009533.66036840,8949,62.51993000,6309555.08289230,0
1736256600000000,100939.28000000,100960.06000000,100782.72000000,100782.72000000,60.78977000,1736256899999999,6132118.48286390,10695,32.89315000,3318173.97174970,0
1736256900000000,100782.72000000,100782.73000000,100668.00000000,100668.03000000,102.74746000,1736257199999999,10348319.65606820,8364,66.80681000,6728499.04903090,0
1736257200000000,100668.03000000,100720.40000000,100615.63000000,100713.91000000,82.33161000,1736257499999999,8287972.68912490,11650,43.07000000,4335523.49298520,0
1736257500000000,100713.92000000,100795.44000000,100688.04000000,100785.53000000,43.99746000,1736257799999999,4432878.17013430,8829,25.21335000,2540170.13496290,0
1736257800000000,100785.53000000,100785.53000000,100673.84000000,100674.02000000,41.07596000,1736258099999999,4137510.58264100,6266,15.14396000,1525192.73261730,0
1736258100000000,100674.02000000,100674.02000000,100622.77000000,100636.80000000,52.61043000,1736258399999999,5295050.23502500,6266,21.02552000,2116117.04604730,0
1736258400000000,100636.80000000,100750.23000000,100636.79000000,100739.51000000,60.09133000,1736258699999999,6051283.53268110,8387,32.76728000,3299195.35039340,0
1736258700000000,100739.52000000,100816.47000000,100730.00000000,100751.31000000,32.85505000,1736258999999999,3310710.59683110,7108,13.52308000,1362468.53020880,0
1736259000000000,100751.30000000,100751.31000000,100576.00000000,100576.01000000,57.36430000,1736259299999999,5773130.71909240,9443,19.57305000,1969711.98859350,0
1736259300000000,100576.01000000,100632.00000000,100508.19000000,100508.20000000,69.70287000,1736259599999999,7010559.39322980,10114,14.70654000,1479016.92843730,0
1736259600000000,100508.20000000,100696.97000000,100508.19000000,100654.50000000,48.35876000,1736259899999999,4865824.47388950,10516,24.18993000,2433465.44321970,0
1736259900000000,100654.50000000,100862.91000000,100621.97000000,100759.69000000,66.00253000,1736260199999999,6649993.66761360,14142,25.75752000,2594998.78533770,0
1736260200000000,100759.68000000,100849.99000000,100298.43000000,100437.16000000,251.51339000,1736260499999999,25287625.92420250,41567,103.63359000,10420720.21323480,0
1736260500000000,100437.15000000,100652.14000000,100207.76000000,100495.53000000,334.52522000,1736260799999999,33590894.97886130,50835,139.80865000,14040690.37273460,0
1736260800000000,100495.52000000,100799.99000000,100335.62000000,100716.61000000,246.59613000,1736261099999999,24808589.73338820,43200,137.48608000,13833424.82396970,0
1736261100000000,100716.61000000,100818.97000000,100433.62000000,100493.95000000,314.88345000,1736261399999999,31677903.15611970,44201,195.12253000,19628114.63419840,0
1736261400000000,100493.95000000,100499.95000000,100216.23000000,100330.06000000,298.74878000,1736261699999999,29990954.41817320,33425,175.65257000,17637882.64080570,0
1736261700000000,100330.05000000,100330.05000000,99732.00000000,99979.69000000,710.11538000,1736261999999999,71003492.38286190,53500,284.15511000,28405650.54315030,0
1736262000000000,99979.69000000,100142.99000000,99106.52000000,99500.00000000,837.72438000,1736262299999999,83464456.03098570,78317,361.41593000,36013808.61333420,0
1736262300000000,99500.01000000,99509.31000000,98829.89000000,99046.07000000,972.58225000,1736262599999999,96438625.97037940,76900,407.78498000,40430947.67976640,0
1736262600000000,99046.06000000,99159.29000000,98400.48000000,98592.43000000,1561.47757000,1736262899999999,154111023.11751540,100708,556.96741000,54971947.94855110,0
1736262900000000,98592.43000000,98735.76000000,98113.80000000,98729.44000000,806.16163000,1736263199999999,79350372.98059080,69666,403.28251000,39693234.82222110,0
1736263200000000,98729.44000000,98827.84000000,98331.88000000,98434.34000000,494.95552000,1736263499999999,48772199.18332680,54247,253.80218000,25008669.92018130,0
1736263500000000,98434.34000000,98769.77000000,98432.65000000,98457.16000000,492.82055000,1736263799999999,48581146.23897230,45389,239.90225000,23649786.77654340,0
1736263800000000,98457.16000000,98546.55000000,98010.00000000,98108.79000000,551.05269000,1736264099999999,54170120.85602410,44399,218.00189000,21435434.11866960,0
